rec_num,given_name,family_name,gender,dob,national_id,clinical_data
rec-0000000066-04,Netsanet,Nyaguthii,female,1987-07-02,198707025001089,FA2:198707025001089
rec-0000000066-05,Netsanet,Nyaguthii,female,1987-07-02,198707025001089,FA2:198707025001089
rec-0000000066-06,Netstanet,Nyaguthii,female,1987-07-02,,FA5:198707025001089
rec-0000000066-07,Netzanet,Nyagudhii,female,1987-07-02,,FA1:198707025001089
rec-0000000067-00,Teklemaryam,Ocieng,male,1998-04-28,,MY3:199804285001116
rec-0000000067-01,Teklemariam,Ochieng,male,1998-04-28,199804285001116,MY1:199804285001116
rec-0000000067-02,Teklemaryam,Okhieng,male,1998-04-28,,MY1:199804285001116
rec-0000000067-03,Tecklemariam,Ochieng,male,1998-04-28,,MY3:199804285001116
rec-0000000067-04,Tecklemariam,Ochieng,male,1998-04-28,,MY2:199804285001116
rec-0000000067-05,Teklemariam,Ochieng,male,1998-04-28,,MY2:199804285001116
rec-0000000067-06,Teklemaryam,Oching,male,1998-04-28,,MY2:199804285001116
rec-0000000068-00,Sijay,Ngary,female,1979-09-10,,FA3:197909105001074
rec-0000000068-01,Sisay,Ngari,female,1979-09-10,197909105001074,FA1:197909105001074
rec-0000000069-00,Bejhaou,Chepnketich,female,1976-01-15,,FA3:197601155001057
rec-0000000069-01,Bezhaou,Chepnketich,female,1976-01-15,,FA4:197601155001057
rec-0000000069-02,Beshaou,Chepnketich,female,1976-01-15,197601155001057,FA5:197601155001057
rec-0000000069-03,Besthaou,Chepnketich,female,1976-01-15,,FA4:197601155001057
rec-0000000069-04,Beshaou,Chepngetich,female,1976-01-15,,FA2:197601155001057
rec-0000000069-05,Beshaou,Chepngetikh,female,1976-01-15,,FA4:197601155001057
rec-0000000069-06,Bezhaou,Chepnjytich,female,1976-01-15,197601155001057,FA2:197601155001057
rec-0000000069-07,Beshaou,Cepngetich,female,1976-01-15,,FA1:197601155001057
rec-0000000070-00,Bizuayehu,Boru,female,1973-11-05,,FA5:197311055001082
rec-0000000070-01,Bisuayehu,Boru,female,1973-11-05,,FA1:197311055001082
rec-0000000070-02,Bizuayehu,Boru,female,1973-11-05,,FA4:197311055001082
rec-0000000070-03,Bisuayehu,Boru,female,1973-11-05,,FA1:197311055001082
rec-0000000070-04,Bizuayehu,Boru,female,1973-11-05,,FA4:197311055001082
rec-0000000070-05,Bizuayehu,Boru,female,1973-11-05,,FA4:197311055001082
rec-0000000070-06,Bizuayehu,Boru,female,1973-11-05,197311055001082,FA1:197311055001082
rec-0000000070-07,Bisuayehu,Boru,female,1973-11-05,,FA1:197311055001082
rec-0000000071-00,Mahlet,Wantera,female,1990-12-16,199012165001073,FA4:199012165001073
rec-0000000071-01,Malet,Wantera,female,1990-12-16,,FA4:199012165001073
rec-0000000071-02,Mahlet,Wantera,female,1990-12-16,,FA3:199012165001073
rec-0000000072-00,Semira,Dennij,female,1990-12-29,,FA4:199012295001097
rec-0000000073-00,Meron,Cepngetich,female,1996-04-11,,FA2:199604115001057
rec-0000000074-00,Hadera,Kilonzo,female,1998-02-09,,FY1:199802095001067
rec-0000000075-00,Feben,Kungu,female,1979-08-09,197908095001093,FA5:197908095001093
rec-0000000075-01,Fepen,Kungu,female,1979-08-09,,FA5:197908095001093
rec-0000000075-02,Fepen,Kungu,female,1979-08-09,,FA1:197908095001093
rec-0000000075-03,Feben,Kungu,female,1979-08-09,197908095001093,FA2:197908095001093
rec-0000000075-04,Fepen,Kunku,female,1979-08-09,,FA5:197908095001093
rec-0000000075-05,Feben,Kungu,female,1979-08-09,,FA1:197908095001093
rec-0000000075-06,Fepen,Kunku,female,1979-08-09,197908095001093,FA5:197908095001093
rec-0000000075-07,Feben,Kungu,female,1979-08-09,197908095001093,FA2:197908095001093
rec-0000000075-08,Fepen,Kunku,female,1979-08-09,,FA4:197908095001093
rec-0000000076-00,Lety,Mulwa,female,1967-05-09,,FA3:196705095001066
rec-0000000076-01,Letey,Mula,female,1967-05-09,196705095001066,FA3:196705095001066
rec-0000000076-02,Lety,Mula,female,1967-05-09,,FA3:196705095001066
rec-0000000076-03,Lety,Mula,female,1967-05-09,,FA1:196705095001066
rec-0000000077-00,Kajsa,Wanzala,male,1973-11-11,,MA3:197311115001135
rec-0000000077-01,Kajsa,Wanzala,male,1973-11-11,,MA3:197311115001135
rec-0000000077-02,Kajsa,Wanzala,male,1973-11-11,,MA4:197311115001135
rec-0000000077-03,Kassa,Wanzala,male,1973-11-11,,MA2:197311115001135
rec-0000000077-04,Kassa,Wanjala,male,1973-11-11,197311115001135,MA1:197311115001135
rec-0000000077-05,Kassa,Wanjala,male,1973-11-11,,MA3:197311115001135
rec-0000000077-06,Kassa,Wanjala,male,1973-11-11,197311115001135,MA5:197311115001135
rec-0000000077-07,Kazsa,Wanzala,male,1973-11-11,,MA5:197311115001135
rec-0000000078-00,Tseoale,Samwel,female,1982-03-12,198203125001094,FA4:198203125001094
rec-0000000078-01,Tseoale,Samwel,female,1982-03-12,,FA2:198203125001094
rec-0000000078-02,Tzeoale,Samel,female,1982-03-12,,FA3:198203125001094
rec-0000000079-00,Selam,Wangechi,female,1969-06-07,,FA3:196906075001076
rec-0000000080-00,Selam,Mul,female,1993-10-31,199310315001097,FA3:199310315001097
rec-0000000080-01,Selam,Mule,female,1993-10-31,,FA3:199310315001097
rec-0000000080-02,Selam,Mul,female,1993-10-31,,FA5:199310315001097
rec-0000000080-03,Selam,Mul,female,1993-10-31,,FA1:199310315001097
rec-0000000080-04,Selam,Mul,female,1993-10-31,,FA2:199310315001097
rec-0000000080-05,Selam,Mul,female,1993-10-31,,FA1:199310315001097
rec-0000000081-00,Waksira,Kimany,male,1992-02-28,,MA1:199202285001130
rec-0000000081-01,Wakjira,Kimany,male,1992-02-28,,MA3:199202285001130
rec-0000000081-02,Wackjira,Kimany,male,1992-02-28,,MA3:199202285001130
rec-0000000082-00,Mesered,Morara,female,1983-10-09,,FA1:198310095001076
rec-0000000082-01,Mejeret,Morara,female,1983-10-09,,FA2:198310095001076
rec-0000000083-00,Gezahen,Chebed,male,1959-05-11,,MA2:195905115001136
rec-0000000083-01,Gezahegn,Chebet,male,1959-05-11,195905115001136,MA5:195905115001136
rec-0000000084-00,Tseg,Kirimy,female,1937-01-31,,FS1:193701315001068
rec-0000000084-01,Tsege,Kirimi,female,1937-01-31,,FS1:193701315001068
rec-0000000084-02,Tsege,Kirimi,female,1937-01-31,,FS1:193701315001068
rec-0000000084-03,Tsege,Kirimi,female,1937-01-31,193701315001068,FS1:193701315001068
rec-0000000084-04,Tsege,Kirimy,female,1937-01-31,,FS1:193701315001068
rec-0000000084-05,Tsege,Kirimi,female,1937-01-31,,FS2:193701315001068
rec-0000000084-06,Tsege,Kirimy,female,1937-01-31,,FS2:193701315001068
rec-0000000084-07,Tzege,Kirimi,female,1937-01-31,,FS1:193701315001068
rec-0000000084-08,Tstege,Kirimi,female,1937-01-31,193701315001068,FS1:193701315001068
rec-0000000085-00,Gelay,Mohamed,male,1966-03-22,,MA5:196603225001112
rec-0000000085-01,Gelay,Moamed,male,1966-03-22,,MA4:196603225001112
rec-0000000085-02,Gelaye,Mohamet,male,1966-03-22,,MA5:196603225001112
rec-0000000085-03,Gelaye,Mohamed,male,1966-03-22,196603225001112,MA2:196603225001112
rec-0000000085-04,Gelaye,Mohamed,male,1966-03-22,196603225001112,MA4:196603225001112
rec-0000000085-05,Gelaye,Mohamed,male,1966-03-22,,MA1:196603225001112
rec-0000000085-06,Gelaye,Mohamed,male,1966-03-22,,MA2:196603225001112
rec-0000000085-07,Gelay,Mohamed,male,1966-03-22,196603225001112,MA1:196603225001112
rec-0000000086-00,Gezaehgn,Kiptoo,male,1976-04-20,,MA1:197604205001144
rec-0000000087-00,Malet,Hillow,female,1978-08-25,,FA1:197808255001096
rec-0000000087-01,Malet,Hillow,female,1978-08-25,,FA5:197808255001096
rec-0000000087-02,Malet,Hillow,female,1978-08-25,,FA2:197808255001096
rec-0000000087-03,Mahled,Hillo,female,1978-08-25,,FA5:197808255001096
rec-0000000087-04,Malet,Hillow,female,1978-08-25,197808255001096,FA4:197808255001096
rec-0000000088-00,Yohannes,Otino,male,1991-03-12,,MA3:199103125001110
rec-0000000088-01,Yohannes,Otieno,male,1991-03-12,,MA2:199103125001110
rec-0000000088-02,Yoannes,Otieno,male,1991-03-12,,MA2:199103125001110
rec-0000000089-00,Mekonnen,Karanja,male,1991-08-18,,MA5:199108185001138
rec-0000000089-01,Mekonnen,Karanja,male,1991-08-18,,MA3:199108185001138
rec-0000000089-02,Mekonnen,Karanja,male,1991-08-18,,MA4:199108185001138
rec-0000000089-03,Meckonnen,Karanza,male,1991-08-18,,MA3:199108185001138
rec-0000000089-04,Mekonnen,Karanja,male,1991-08-18,199108185001138,MA2:199108185001138
rec-0000000090-00,Yewubdar,Njagi,female,1974-02-05,,FA4:197402055001062
rec-0000000090-01,Yewubdaah,Njagy,female,1974-02-05,,FA4:197402055001062
rec-0000000090-02,Yewupdar,Njagi,female,1974-02-05,197402055001062,FA3:197402055001062
rec-0000000090-03,Yewubdaah,Njagi,female,1974-02-05,,FA1:197402055001062
rec-0000000090-04,Yewubdar,Njagy,female,1974-02-05,197402055001062,FA3:197402055001062
rec-0000000090-05,Yewubtar,Njagi,female,1974-02-05,,FA5:197402055001062
rec-0000000091-00,Hiwot,Njagi,female,1999-04-28,199904285001062,FY1:199904285001062
rec-0000000091-01,Hiot,Nsagi,female,1999-04-28,,FY2:199904285001062
rec-0000000091-02,Hiot,Njagy,female,1999-04-28,,FY2:199904285001062
rec-0000000092-00,Elsabet,Oketch,female,1982-12-03,,FA5:198212035001077
rec-0000000092-01,Elsabet,Okech,female,1982-12-03,,FA4:198212035001077
rec-0000000092-02,Elsabet,Oketch,female,1982-12-03,,FA3:198212035001077
rec-0000000092-03,Elstabet,Ocketch,female,1982-12-03,,FA2:198212035001077
rec-0000000092-04,Elsabet,Oketch,female,1982-12-03,198212035001077,FA4:198212035001077
rec-0000000093-00,Etalem,Kijyn,female,1990-12-13,,FA1:199012135001077
rec-0000000093-01,Etalem,Kiken,female,1990-12-13,,FA1:199012135001077
rec-0000000093-02,Edalem,Kigen,female,1990-12-13,199012135001077,FA4:199012135001077
rec-0000000093-03,Edalem,Kiken,female,1990-12-13,,FA2:199012135001077
rec-0000000093-04,Edalem,Kiken,female,1990-12-13,,FA1:199012135001077
rec-0000000093-05,Etalem,Kijyn,female,1990-12-13,199012135001077,FA5:199012135001077
rec-0000000093-06,Edalem,Kigen,female,1990-12-13,,FA3:199012135001077
rec-0000000093-07,Etalem,Kigen,female,1990-12-13,199012135001077,FA5:199012135001077
rec-0000000093-08,Etalem,Kigen,female,1990-12-13,199012135001077,FA5:199012135001077
rec-0000000094-00,Wolde,Iprahim,male,1975-06-14,,MA1:197506145001137
rec-0000000094-01,Wold,Ibrahim,male,1975-06-14,197506145001137,MA4:197506145001137
rec-0000000094-02,Wolde,Ibrahim,male,1975-06-14,197506145001137,MA2:197506145001137
rec-0000000094-03,Wolte,Iprahim,male,1975-06-14,,MA3:197506145001137
rec-0000000095-00,Tesfaye,Anyango,male,1998-01-15,,MY3:199801155001138
rec-0000000095-01,Tesfaye,Anyango,male,1998-01-15,,MY2:199801155001138
rec-0000000096-00,Eyerusalem,Ndiema,female,1968-09-13,196809135001090,FA4:196809135001090
rec-0000000096-01,Eyerujalem,Ndiema,female,1968-09-13,,FA2:196809135001090
rec-0000000096-02,Eyerusalem,Ndiema,female,1968-09-13,,FA2:196809135001090
rec-0000000096-03,Eyerustalem,Ndiema,female,1968-09-13,,FA5:196809135001090
rec-0000000096-04,Eyerusalem,Ndiema,female,1968-09-13,,FA2:196809135001090
rec-0000000096-05,Eyeruzalem,Ndiema,female,1968-09-13,196809135001090,FA3:196809135001090
rec-0000000097-00,Rahiel,Oluokh,female,1996-06-25,,FA4:199606255001064
rec-0000000097-01,Rahil,Oluokh,female,1996-06-25,,FA3:199606255001064
rec-0000000097-02,Rahiel,Oluokh,female,1996-06-25,,FA4:199606255001064
rec-0000000097-03,Rahiel,Oluokh,female,1996-06-25,199606255001064,FA5:199606255001064
rec-0000000097-04,Rahil,Oluokh,female,1996-06-25,,FA1:199606255001064
rec-0000000098-00,Rebecca,Ogolla,female,1967-02-22,,FA2:196702225001089
rec-0000000098-01,Rebecca,Ogolla,female,1967-02-22,,FA2:196702225001089
rec-0000000098-02,Rebecca,Ogolla,female,1967-02-22,,FA3:196702225001089
rec-0000000098-03,Rebecca,Ogolla,female,1967-02-22,,FA5:196702225001089
rec-0000000099-00,Kinfe,Ochieng,male,1982-09-04,,MA3:198209045001117
rec-0000000099-01,Kinfe,Ochieng,male,1982-09-04,,MA1:198209045001117
rec-0000000099-02,Kinfe,Ochieng,male,1982-09-04,198209045001117,MA5:198209045001117
rec-0000000099-03,Kinve,Ochieng,male,1982-09-04,,MA1:198209045001117
rec-0000000099-04,Kinve,Oching,male,1982-09-04,,MA2:198209045001117
rec-0000000100-00,Mamo,Onyango,male,1985-09-14,,MA3:198509145001120
rec-0000000100-01,Mamo,Onyango,male,1985-09-14,198509145001120,MA4:198509145001120
rec-0000000100-02,Mamo,Onyanko,male,1985-09-14,198509145001120,MA4:198509145001120
rec-0000000101-00,Hailu,Wavula,male,1958-03-28,,MA4:195803285001127
rec-0000000101-01,Hailu,Wafula,male,1958-03-28,,MA4:195803285001127
rec-0000000101-02,Hailu,Wafula,male,1958-03-28,,MA3:195803285001127
rec-0000000101-03,Hailu,Wavula,male,1958-03-28,,MA4:195803285001127
rec-0000000101-04,Hailu,Wavula,male,1958-03-28,,MA3:195803285001127
rec-0000000101-05,Hailu,Wavula,male,1958-03-28,195803285001127,MA5:195803285001127
rec-0000000102-00,Tstehay,Aino,female,1978-09-06,,FA1:197809065001055
rec-0000000102-01,Tzehay,Aino,female,1978-09-06,,FA3:197809065001055
rec-0000000103-00,Gebreezgi,Wanjiku,male,1983-03-27,,MA1:198303275001124
rec-0000000103-01,Gebreezgi,Wansiku,male,1983-03-27,,MA1:198303275001124
rec-0000000103-02,Gepreezgi,Wansiku,male,1983-03-27,,MA1:198303275001124
rec-0000000104-00,Selamawid,Mutunga,female,1994-06-03,199406035001062,FA2:199406035001062
rec-0000000105-00,Hatera,Mwiti,female,1994-06-09,,FA3:199406095001070
rec-0000000105-01,Hatera,Mwity,female,1994-06-09,199406095001070,FA3:199406095001070
rec-0000000105-02,Hadera,Mwiti,female,1994-06-09,,FA2:199406095001070
rec-0000000105-03,Hatera,Miti,female,1994-06-09,,FA2:199406095001070
rec-0000000105-04,Hatera,Mwity,female,1994-06-09,,FA3:199406095001070
rec-0000000105-05,Hatera,Mwiti,female,1994-06-09,,FA5:199406095001070
rec-0000000106-00,Sisay,Muruki,female,1986-05-18,,FA5:198605185001082
rec-0000000106-01,Sisai,Murugi,female,1986-05-18,,FA1:198605185001082
rec-0000000107-00,Sidira,Okumu,female,1974-06-06,,FA2:197406065001057
rec-0000000107-01,Sitira,Okumu,female,1974-06-06,,FA1:197406065001057
rec-0000000107-02,Sidira,Ockumu,female,1974-06-06,,FA5:197406065001057
rec-0000000107-03,Sitira,Okumu,female,1974-06-06,197406065001057,FA3:197406065001057
rec-0000000107-04,Sidira,Okumu,female,1974-06-06,,FA5:197406065001057
rec-0000000107-05,Sidira,Okumu,female,1974-06-06,197406065001057,FA2:197406065001057
rec-0000000107-06,Sidira,Okumu,female,1974-06-06,,FA1:197406065001057
rec-0000000107-07,Sidira,Ockumu,female,1974-06-06,,FA4:197406065001057
rec-0000000108-00,Destta,Ntung'u,male,1958-08-26,,MA4:195808265001151
rec-0000000108-01,Dejta,Ndung'u,male,1958-08-26,,MA4:195808265001151
rec-0000000108-02,Desta,Ndunk'u,male,1958-08-26,,MA2:195808265001151
rec-0000000108-03,Desta,Ndung'u,male,1958-08-26,195808265001151,MA3:195808265001151
rec-0000000108-04,Destta,Ndunk'u,male,1958-08-26,,MA5:195808265001151
rec-0000000108-05,Dezta,Ntung'u,male,1958-08-26,,MA4:195808265001151
rec-0000000109-00,Tesfahun,Chege,male,1973-07-10,,MA4:197307105001145
rec-0000000109-01,Testfahun,Cheg,male,1973-07-10,,MA4:197307105001145
rec-0000000109-02,Tesfaun,Chege,male,1973-07-10,197307105001145,MA3:197307105001145
rec-0000000109-03,Tesfahun,Chege,male,1973-07-10,197307105001145,MA5:197307105001145
rec-0000000109-04,Tesfahun,Cheke,male,1973-07-10,,MA5:197307105001145
rec-0000000109-05,Tesfahun,Chege,male,1973-07-10,197307105001145,MA4:197307105001145
rec-0000000109-06,Testfahun,Chege,male,1973-07-10,,MA4:197307105001145
rec-0000000110-00,Nigusu,Ochienk,male,1999-02-03,,MY3:199902035001117
rec-0000000110-01,Niguzu,Oxieng,male,1999-02-03,199902035001117,MY1:199902035001117
rec-0000000110-02,Nigusu,Ocieng,male,1999-02-03,,MY1:199902035001117
rec-0000000110-03,Niguju,Ocieng,male,1999-02-03,,MY2:199902035001117
rec-0000000111-00,Meron,Murage,female,1958-05-30,195805305001083,FA1:195805305001083
rec-0000000111-01,Meron,Murage,female,1958-05-30,,FA1:195805305001083
rec-0000000111-02,Meron,Murage,female,1958-05-30,195805305001083,FA2:195805305001083
rec-0000000111-03,Meron,Murage,female,1958-05-30,,FA3:195805305001083
rec-0000000111-04,Meron,Murage,female,1958-05-30,195805305001083,FA2:195805305001083
rec-0000000111-05,Meron,Murage,female,1958-05-30,,FA4:195805305001083
rec-0000000111-06,Meron,Murage,female,1958-05-30,,FA4:195805305001083
rec-0000000111-07,Meron,Murag,female,1958-05-30,195805305001083,FA2:195805305001083
rec-0000000111-08,Meron,Murage,female,1958-05-30,195805305001083,FA5:195805305001083
rec-0000000112-00,Mezeret,Soy,female,1970-12-09,,FA3:197012095001096
rec-0000000112-01,Mejeret,Soy,female,1970-12-09,,FA1:197012095001096
rec-0000000112-02,Mezeret,Soy,female,1970-12-09,,FA4:197012095001096
rec-0000000113-00,Neyat,Nguy,female,1987-12-28,,FA1:198712285001090
rec-0000000113-01,Nejat,Ngui,female,1987-12-28,198712285001090,FA4:198712285001090
rec-0000000113-02,Nejat,Ngui,female,1987-12-28,198712285001090,FA2:198712285001090
rec-0000000113-03,Nezat,Ngui,female,1987-12-28,198712285001090,FA5:198712285001090
rec-0000000113-04,Nejat,Ngui,female,1987-12-28,,FA1:198712285001090
rec-0000000114-00,Gebrestelassie,Mwangi,male,1972-12-30,,MA1:197212305001114
rec-0000000114-01,Gebreselassie,Mwanki,male,1972-12-30,,MA2:197212305001114
rec-0000000114-02,Gebreselassie,Mwangi,male,1972-12-30,197212305001114,MA4:197212305001114
rec-0000000115-00,Tola,Juma,male,1975-07-04,,MA4:197507045001121
rec-0000000115-01,Tola,Juma,male,1975-07-04,197507045001121,MA1:197507045001121
rec-0000000115-02,Tola,Juma,male,1975-07-04,197507045001121,MA2:197507045001121
rec-0000000115-03,Tola,Juma,male,1975-07-04,197507045001121,MA4:197507045001121
rec-0000000116-00,Derese,Njeru,male,1977-09-21,,MA2:197709215001150
rec-0000000116-01,Dereje,Njeru,male,1977-09-21,,MA1:197709215001150
rec-0000000116-02,Dereje,Njeru,male,1977-09-21,,MA5:197709215001150
rec-0000000116-03,Dereje,Njeru,male,1977-09-21,197709215001150,MA4:197709215001150
rec-0000000116-04,Dereze,Nseru,male,1977-09-21,,MA4:197709215001150
rec-0000000117-00,Tajew,Okodh,male,1990-04-07,,MA3:199004075001139
rec-0000000117-01,Tastew,Okoth,male,1990-04-07,,MA3:199004075001139
rec-0000000117-02,Tazew,Okodh,male,1990-04-07,,MA2:199004075001139
rec-0000000117-03,Tastew,Okodh,male,1990-04-07,,MA1:199004075001139
rec-0000000117-04,Tajew,Ockoth,male,1990-04-07,,MA3:199004075001139
rec-0000000118-00,Helen,Kakwiria,female,1990-01-15,,FA3:199001155001092
rec-0000000118-01,Helen,Kagiria,female,1990-01-15,199001155001092,FA4:199001155001092
rec-0000000118-02,Helen,Kagwiria,female,1990-01-15,199001155001092,FA3:199001155001092
rec-0000000119-00,Kidan,Musyocka,male,1991-08-09,,MA1:199108095001142
rec-0000000119-01,Kidan,Musyoka,male,1991-08-09,199108095001142,MA2:199108095001142
rec-0000000119-02,Kidane,Muzyoka,male,1991-08-09,,MA2:199108095001142
rec-0000000119-03,Kidane,Muzyoka,male,1991-08-09,,MA5:199108095001142
rec-0000000119-04,Kidane,Musyoka,male,1991-08-09,199108095001142,MA5:199108095001142
rec-0000000119-05,Kitane,Mustyoka,male,1991-08-09,,MA5:199108095001142
rec-0000000119-06,Kidan,Muzyoka,male,1991-08-09,,MA1:199108095001142
rec-0000000120-00,Hailemichael,Mwanki,male,1980-06-18,,MA2:198006185001113
rec-0000000120-01,Hailemichael,Mwangi,male,1980-06-18,,MA1:198006185001113
rec-0000000120-02,Hailemixael,Mwangy,male,1980-06-18,,MA2:198006185001113
rec-0000000120-03,Hailemichael,Mwangi,male,1980-06-18,,MA5:198006185001113
rec-0000000120-04,Hailemixael,Mwangi,male,1980-06-18,198006185001113,MA1:198006185001113
rec-0000000120-05,Hailemicael,Mwangy,male,1980-06-18,,MA1:198006185001113
rec-0000000120-06,Hailemichael,Mwangi,male,1980-06-18,,MA1:198006185001113
rec-0000000121-00,Aseteway,Jackson,female,1998-02-06,,FY1:199802065001094
rec-0000000121-01,Aseteway,Jackson,female,1998-02-06,,FY1:199802065001094
rec-0000000121-02,Aseteway,Jackson,female,1998-02-06,,FY3:199802065001094
rec-0000000121-03,Aseteway,Jackson,female,1998-02-06,,FY2:199802065001094
rec-0000000122-00,Daremyelex,Dupa,female,1975-05-03,,FA2:197505035001095
rec-0000000122-01,Daremyelesh,Duba,female,1975-05-03,,FA2:197505035001095
rec-0000000122-02,Daremyelejh,Duba,female,1975-05-03,,FA5:197505035001095
rec-0000000122-03,Daremyelezh,Duba,female,1975-05-03,197505035001095,FA4:197505035001095
rec-0000000122-04,Daremyeles,Dupa,female,1975-05-03,,FA4:197505035001095
rec-0000000122-05,Daremyelezh,Duba,female,1975-05-03,197505035001095,FA5:197505035001095
rec-0000000122-06,Daremyelesh,Duba,female,1975-05-03,197505035001095,FA3:197505035001095
rec-0000000123-00,Mohammud,Cheruiyot,male,1988-08-22,198808225001132,MA3:198808225001132
rec-0000000123-01,Mohammud,Ceruiyot,male,1988-08-22,,MA1:198808225001132
rec-0000000123-02,Moammud,Cheruiyod,male,1988-08-22,,MA4:198808225001132
rec-0000000123-03,Mohamud,Cheruiyod,male,1988-08-22,,MA5:198808225001132
rec-0000000123-04,Moammud,Ceruiyot,male,1988-08-22,,MA4:198808225001132
rec-0000000123-05,Mohamud,Cheruiyod,male,1988-08-22,,MA1:198808225001132
rec-0000000124-00,Apiyot,Nzuki,female,1989-07-25,,FA5:198907255001090
rec-0000000124-01,Abiyod,Njuki,female,1989-07-25,,FA5:198907255001090
rec-0000000124-02,Abiyod,Njuki,female,1989-07-25,,FA2:198907255001090
rec-0000000124-03,Abiyod,Njuki,female,1989-07-25,,FA2:198907255001090
